end_time,lecture,lecture_name,lecture_no,sentence,start_time,sub_lecture,tokenized_sentence
00:02:32,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"So for example, we might discover the mention of tax cut",00:02:30,10,So example might discover mention tax cut
00:02:38,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,has been increasing since that point.,00:02:35,10,increasing since point
00:02:42,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"So maybe, that's related to the drop of the price.",00:02:38,10,So maybe related drop price
00:02:47,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So all these cases are special cases of a general problem of joint,00:02:42,10,So cases special cases general problem joint
00:02:52,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,analysis of text and a time series data to discover causal topics.,00:02:47,10,analysis text time series data discover causal topics
00:02:56,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,The input in this case is time series plus,00:02:52,10,The input case time series plus
00:03:00,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"text data that are produced in the same time period, the companion text stream.",00:02:56,10,text data produced time period companion text stream
00:03:06,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"And this is different from the standard topic models,",00:03:02,10,And different standard topic models
00:03:08,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,where we have just to text collection.,00:03:06,10,text collection
00:03:11,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"That's why we see time series here, it serves as context.",00:03:08,10,That see time series serves context
00:03:16,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"Now, the output that we want to generate is the topics",00:03:13,10,Now output want generate topics
00:03:21,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,whose coverage in the text stream has strong correlations with the time series.,00:03:16,10,whose coverage text stream strong correlations time series
00:03:26,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"For example, whenever the topic is managing the price tends to go down, etc.",00:03:22,10,For example whenever topic managing price tends go etc
00:03:30,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Now we call these topics Causal Topics.,00:03:28,10,Now call topics Causal Topics
00:03:35,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"Of course, they're not, strictly speaking, causal topics.",00:03:30,10,Of course strictly speaking causal topics
00:03:41,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"We are never going to be able to verify whether they are causal, or",00:03:35,10,We never going able verify whether causal
00:03:43,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,there's a true causal relationship here.,00:03:41,10,true causal relationship
00:03:47,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,That's why we put causal in quotation marks.,00:03:43,10,That put causal quotation marks
00:03:51,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,But at least they are correlating topics that might potentially,00:03:47,10,But least correlating topics might potentially
00:03:53,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,explain the cause and,00:03:51,10,explain cause
00:03:58,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,humans can certainly further analyze such topics to understand the issue better.,00:03:53,10,humans certainly analyze topics understand issue better
00:04:04,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And the output would contain topics just like in topic modeling.,00:03:59,10,And output would contain topics like topic modeling
00:04:08,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,But we hope that these topics are not just the regular topics with.,00:04:04,10,But hope topics regular topics
00:04:13,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"These topics certainly don't have to explain the data of the best in text, but",00:04:08,10,These topics certainly explain data best text
00:04:17,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,rather they have to explain the data in the text.,00:04:13,10,rather explain data text
00:04:21,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Meaning that they have to reprehend the meaningful topics in text.,00:04:17,10,Meaning reprehend meaningful topics text
00:04:23,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"Cement but also more importantly,",00:04:21,10,Cement also importantly
00:04:29,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,they should be correlated with external hand series that's given as a context.,00:04:23,10,correlated external hand series given context
00:04:33,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"So to understand how we solve this problem, let's first adjust to",00:04:29,10,So understand solve problem let first adjust
00:04:36,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"solve the problem with reactive topic model, for example PRSA.",00:04:33,10,solve problem reactive topic model example PRSA
00:04:40,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And we can apply this to text stream and,00:04:36,10,And apply text stream
00:04:44,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,with some extension like a CPRSA or Contextual PRSA.,00:04:40,10,extension like CPRSA Contextual PRSA
00:04:49,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Then we can discover these topics in the correlation and,00:04:44,10,Then discover topics correlation
00:04:51,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,also discover their coverage over time.,00:04:49,10,also discover coverage time
00:04:59,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"So, one simple solution is, to choose the topics from",00:04:53,10,So one simple solution choose topics
00:05:04,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,this set that have the strongest correlation with the external time series.,00:04:59,10,set strongest correlation external time series
00:05:08,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,But this approach is not going to be very good.,00:05:05,10,But approach going good
00:05:09,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Why? Because,00:05:08,10,Why Because
00:05:13,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,awareness pictured to the topics is that they will discover by PRSA or LDA.,00:05:09,10,awareness pictured topics discover PRSA LDA
00:05:17,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And that means the choice of topics will be very limited.,00:05:13,10,And means choice topics limited
00:05:20,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And we know these models try to maximize the likelihood of the text data.,00:05:17,10,And know models try maximize likelihood text data
00:05:24,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So those topics tend to be the major topics that explain the text data well.,00:05:20,10,So topics tend major topics explain text data well
00:05:28,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,aAnd they are not necessarily correlated with time series.,00:05:24,10,aAnd necessarily correlated time series
00:05:33,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"Even if we get the best one, the most correlated topics might still not be so",00:05:28,10,Even get best one correlated topics might still
00:05:36,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,interesting from causal perspective.,00:05:34,10,interesting causal perspective
00:05:42,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"So here in this work site here, a better approach was proposed.",00:05:37,10,So work site better approach proposed
00:05:46,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And this approach is called Iterative Causal Topic Modeling.,00:05:42,10,And approach called Iterative Causal Topic Modeling
00:05:50,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"The idea is to do an iterative adjustment of topic,",00:05:46,10,The idea iterative adjustment topic
00:05:56,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,discovered by topic models using time series to induce a product.,00:05:50,10,discovered topic models using time series induce product
00:06:00,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"So here's an illustration on how this work, how this works.",00:05:57,10,So illustration work works
00:06:02,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Take the text stream as input and,00:06:00,10,Take text stream input
00:06:06,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,then apply regular topic modeling to generate a number of topics.,00:06:02,10,apply regular topic modeling generate number topics
00:06:07,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Let's say four topics.,00:06:06,10,Let say four topics
00:06:07,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Shown here.,00:06:07,10,Shown
00:06:14,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And then we're going to use external time series to assess,00:06:09,10,And going use external time series assess
00:06:19,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,which topic is more causally related or correlated with the external time series.,00:06:14,10,topic causally related correlated external time series
00:06:21,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So we have something that rank them.,00:06:19,10,So something rank
00:06:24,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And we might think that topic one and topic four are more correlated and,00:06:21,10,And might think topic one topic four correlated
00:06:26,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,topic two and topic three are not.,00:06:24,10,topic two topic three
00:06:29,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Now we could have stopped here and,00:06:26,10,Now could stopped
00:06:33,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,that would be just like what the simple approached that I talked about earlier,00:06:29,10,would like simple approached I talked earlier
00:06:38,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,then we can get to these topics and call them causal topics.,00:06:33,10,get topics call causal topics
00:06:41,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,But as I also explained that these topics are unlikely very good,00:06:38,10,But I also explained topics unlikely good
00:06:45,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,because they are general topics that explain the whole text connection.,00:06:41,10,general topics explain whole text connection
00:06:46,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,They are not necessary.,00:06:45,10,They necessary
00:06:50,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,The best topics are correlated with our time series.,00:06:46,10,The best topics correlated time series
00:06:57,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So what we can do in this approach is to first zoom into word level and,00:06:51,10,So approach first zoom word level
00:07:02,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,we can look into each word and the top ranked word listed for each topic.,00:06:57,10,look word top ranked word listed topic
00:07:07,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Let's say we take Topic 1 as the target examined.,00:07:02,10,Let say take Topic 1 target examined
00:07:13,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,We know Topic 1 is correlated with the time series.,00:07:07,10,We know Topic 1 correlated time series
00:07:17,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Or is at least the best that we could get from this set of topics so far.,00:07:13,10,Or least best could get set topics far
00:07:22,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"And we're going to look at the words in this topic, the top words.",00:07:18,10,And going look words topic top words
00:07:26,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"And if the topic is correlated with the Time Series,",00:07:23,10,And topic correlated Time Series
00:07:30,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,there must be some words that are highly correlated with the Time Series.,00:07:26,10,must words highly correlated Time Series
00:07:35,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"So here, for example, we might discover W1 and W3 are positively",00:07:30,10,So example might discover W1 W3 positively
00:07:40,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"correlated with Time Series, but W2 and W4 are negatively correlated.",00:07:35,10,correlated Time Series W2 W4 negatively correlated
00:07:47,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"So, as a topic, and it's not good to mix these words with different correlations.",00:07:41,10,So topic good mix words different correlations
00:07:50,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So we can then for the separate of these words.,00:07:47,10,So separate words
00:07:54,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,We are going to get all the red words that indicate positive correlations.,00:07:50,10,We going get red words indicate positive correlations
00:07:55,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,W1 and W3. And,00:07:54,10,W1 W3 And
00:07:58,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,we're going to also get another sub topic.,00:07:55,10,going also get another sub topic
00:08:02,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,If you want.,00:08:00,10,If want
00:08:06,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"That represents a negatively correlated words, W2 and W4.",00:08:02,10,That represents negatively correlated words W2 W4
00:08:14,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"Now, these subtopics, or these variations of topics, based on the correlation",00:08:07,10,Now subtopics variations topics based correlation
00:08:20,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"analysis, are topics that are still quite related to the original topic, Topic 1.",00:08:14,10,analysis topics still quite related original topic Topic 1
00:08:21,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"But they are already deviating,",00:08:20,10,But already deviating
00:08:28,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,because of the use of time series information for bias selection of words.,00:08:21,10,use time series information bias selection words
00:08:33,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"So then in some sense, well we should expect so, some sense",00:08:28,10,So sense well expect sense
00:08:37,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,more correlated with the time series than the original Topic 1.,00:08:33,10,correlated time series original Topic 1
00:08:41,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"Because the Topic 1 has mixed words, here we separate them.",00:08:37,10,Because Topic 1 mixed words separate
00:08:45,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So each of these two subtopics,00:08:42,10,So two subtopics
00:08:49,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,can be expected to be better coherent in this time series.,00:08:46,10,expected better coherent time series
00:08:52,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"However, they may not be so coherent as it mention.",00:08:49,10,However may coherent mention
00:08:57,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So the idea here is to go back to topic model by using these,00:08:52,10,So idea go back topic model using
00:09:02,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,each as a prior to further guide the topic modeling.,00:08:57,10,prior guide topic modeling
00:09:06,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And that's to say we ask our topic models now discover topics that,00:09:02,10,And say ask topic models discover topics
00:09:10,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,are very similar to each of these two subtopics.,00:09:06,10,similar two subtopics
00:09:17,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And this will cause a bias toward more correlate to the topics was a time series.,00:09:10,10,And cause bias toward correlate topics time series
00:09:21,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Of course then we can apply topic models to get another generation of topics.,00:09:17,10,Of course apply topic models get another generation topics
00:09:25,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And that can be further ran to the base of the time series to set after the highly,00:09:21,10,And ran base time series set highly
00:09:27,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,correlated topics.,00:09:25,10,correlated topics
00:09:32,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And then we can further analyze the components at work in the topic and,00:09:27,10,And analyze components work topic
00:09:35,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,then try to analyze.word level correlation.,00:09:32,10,try analyze word level correlation
00:09:39,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And then get the even more correlated subtopics that can be,00:09:35,10,And get even correlated subtopics
00:09:44,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,further fed into the process as prior to drive the topic of model discovery.,00:09:39,10,fed process prior drive topic model discovery
00:09:50,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So this whole process is just a heuristic way of optimizing causality and,00:09:46,10,So whole process heuristic way optimizing causality
00:09:52,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"coherence, and that's our ultimate goal.",00:09:50,10,coherence ultimate goal
00:09:53,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Right?,00:09:52,10,Right
00:09:58,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So here you see the pure topic models will be very good at,00:09:53,10,So see pure topic models good
00:10:01,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"maximizing topic coherence, the topics will be all meaningful.",00:09:58,10,maximizing topic coherence topics meaningful
00:10:07,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"If we only use causality test, or correlation measure,",00:10:02,10,If use causality test correlation measure
00:10:12,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"then we might get a set words that are strongly correlate with time series,",00:10:07,10,might get set words strongly correlate time series
00:10:14,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,but they may not necessarily mean anything.,00:10:12,10,may necessarily mean anything
00:10:17,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,It might not be cementric connected.,00:10:14,10,It might cementric connected
00:10:20,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"So, that would be at the other extreme, on the top.",00:10:17,10,So would extreme top
00:10:25,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"Now, the ideal is to get the causal topic that's scored high,",00:10:21,10,Now ideal get causal topic scored high
00:10:29,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,both in topic coherence and also causal relation.,00:10:25,10,topic coherence also causal relation
00:10:30,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"In this approach,",00:10:29,10,In approach
00:10:35,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,it can be regarded as an alternate way to maximize both sine engines.,00:10:30,10,regarded alternate way maximize sine engines
00:10:40,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So when we apply the topic models we're maximizing the coherence.,00:10:35,10,So apply topic models maximizing coherence
00:10:44,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,But when we decompose the topic model words into sets,00:10:40,10,But decompose topic model words sets
00:10:47,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,of words that are very strong correlated with the time series.,00:10:44,10,words strong correlated time series
00:10:51,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,We select the most strongly correlated words with the time series.,00:10:47,10,We select strongly correlated words time series
00:10:54,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,We are pushing the model back to the causal,00:10:51,10,We pushing model back causal
00:10:58,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,dimension to make it better in causal scoring.,00:10:54,10,dimension make better causal scoring
00:11:04,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"And then, when we apply the selected words as a prior",00:10:58,10,And apply selected words prior
00:11:08,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"to guide a topic modeling, we again go back to optimize the coherence.",00:11:04,10,guide topic modeling go back optimize coherence
00:11:13,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"Because topic models, we ensure the next generation of topics to be coherent and",00:11:08,10,Because topic models ensure next generation topics coherent
00:11:17,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,we can iterate when they're optimized in this way as shown on this picture.,00:11:13,10,iterate optimized way shown picture
00:11:25,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So the only I think a component that you haven't seen such a framework is how,00:11:20,10,So I think component seen framework
00:11:27,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,to measure the causality.,00:11:25,10,measure causality
00:11:30,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Because the rest is just talking more on.,00:11:27,10,Because rest talking
00:11:33,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So let's have a little bit of discussion of that.,00:11:30,10,So let little bit discussion
00:11:34,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So here we show that.,00:11:33,10,So show
00:11:36,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And let's say we have a topic about government response here.,00:11:34,10,And let say topic government response
00:11:40,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And then we just talking more of we can get coverage of the topic over time.,00:11:36,10,And talking get coverage topic time
00:11:42,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"So, we have a time series, X sub t.",00:11:40,10,So time series X sub
00:11:48,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"Now, we also have, are give a time series that represents external information.",00:11:43,10,Now also give time series represents external information
00:11:50,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"It's a non text time series, Y sub t.",00:11:48,10,It non text time series Y sub
00:11:52,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,It's the stock prices.,00:11:50,10,It stock prices
00:11:57,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Now the the question here is does Xt cause Yt?,00:11:52,10,Now question Xt cause Yt
00:12:03,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"Well in other words, we want to match the causality relation between the two.",00:11:58,10,Well words want match causality relation two
00:12:07,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Or maybe just measure the correlation of the two.,00:12:03,10,Or maybe measure correlation two
00:12:11,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,There are many measures that we can use in this framework.,00:12:08,10,There many measures use framework
00:12:14,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"For example, pairs in correlation is a common use measure.",00:12:11,10,For example pairs correlation common use measure
00:12:17,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And we got to consider time lag here so,00:12:14,10,And got consider time lag
00:12:19,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,that we can try to capture causal relation.,00:12:17,10,try capture causal relation
00:12:25,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Using somewhat past data and using the data in the past,00:12:19,10,Using somewhat past data using data past
00:12:30,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,to try to correlate with the data on,00:12:26,10,try correlate data
00:12:36,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"points of y that represents the future, for example.",00:12:30,10,points represents future example
00:12:41,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"And by introducing such lag, we can hopefully capture some causal relation by",00:12:36,10,And introducing lag hopefully capture causal relation
00:12:44,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,even using correlation measures like person correlation.,00:12:41,10,even using correlation measures like person correlation
00:12:50,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"But a common use, the measure for causality here is Granger Causality Test.",00:12:45,10,But common use measure causality Granger Causality Test
00:12:55,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And the idea of this test is actually quite simple.,00:12:52,10,And idea test actually quite simple
00:12:58,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Basically you're going to have all the regressive model to,00:12:55,10,Basically going regressive model
00:13:03,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,use the history information of Y to predict itself.,00:12:58,10,use history information Y predict
00:13:06,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And this is the best we could without any other information.,00:13:03,10,And best could without information
00:13:08,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So we're going to build such a model.,00:13:06,10,So going build model
00:13:12,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And then we're going to add some history information of X into such model.,00:13:08,10,And going add history information X model
00:13:16,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,To see if we can improve the prediction of Y.,00:13:12,10,To see improve prediction Y
00:13:21,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,If we can do that with a statistically significant difference.,00:13:16,10,If statistically significant difference
00:13:25,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"Then we just say X has some causal inference on Y,",00:13:21,10,Then say X causal inference Y
00:13:30,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,or otherwise it wouldn't have causal improvement of prediction of Y.,00:13:25,10,otherwise causal improvement prediction Y
00:13:35,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"If, on the other hand, the difference is insignificant and",00:13:32,10,If hand difference insignificant
00:13:39,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,that would mean X does not really have a cause or relation why.,00:13:35,10,would mean X really cause relation
00:13:40,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,So that's the basic idea.,00:13:39,10,So basic idea
00:13:45,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"Now, we don't have time to explain this in detail so you could read, but",00:13:40,10,Now time explain detail could read
00:13:49,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,you would read at this cited reference here to know more about this measure.,00:13:45,10,would read cited reference know measure
00:13:52,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,It's a very convenient used measure.,00:13:49,10,It convenient used measure
00:13:53,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Has many applications.,00:13:52,10,Has many applications
00:14:00,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"So next, let's look at some simple results generated by this approach.",00:13:55,10,So next let look simple results generated approach
00:14:02,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And here the data is the New York Times and,00:14:00,10,And data New York Times
00:14:06,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,in the time period of June 2000 through December of 2011.,00:14:02,10,time period June 2000 December 2011
00:14:12,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,And here the time series we used is stock prices of two companies.,00:14:06,10,And time series used stock prices two companies
00:14:15,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,American Airlines and Apple and,00:14:12,10,American Airlines Apple
00:14:21,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"the goal is to see if we inject the sum time series contest,",00:14:15,10,goal see inject sum time series contest
00:14:26,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,whether we can actually get topics that are wise for the time series.,00:14:21,10,whether actually get topics wise time series
00:14:29,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,"Imagine if we don't use any input, we don't use any context.",00:14:26,10,Imagine use input use context
00:14:35,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,Then the topics from New York times discovered by PRSA would be,00:14:29,10,Then topics New York times discovered PRSA would
00:14:38,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,just general topics that people talk about in news.,00:14:35,10,general topics people talk news
00:14:40,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,All right. Those major topics in the news event.,00:14:38,10,All right Those major topics news event
00:14:47,5,Contextual Text Mining- Mining Casual Topics with Time Series Supervision,4.10,But here you see these topics are indeed biased toward each time series.,00:14:41,10,But see topics indeed biased toward time series
